state,MedicaidExpansion,FeeRatio,ACO,APRNSOP,year,specialty,volume,providers,pop,tot_pop,fee_ratio_yr
NJ,Yes,0.42,Yes,Reduced,2017,6,1,184,2397096,8888147,2016
NJ,Yes,0.42,Yes,Reduced,2017,6,2,578,2397096,8888147,2016
NJ,Yes,0.42,Yes,Reduced,2017,6,3,582,2397096,8888147,2016
NJ,Yes,0.42,Yes,Reduced,2017,6,4,523,2397096,8888147,2016
NJ,Yes,0.42,Yes,Reduced,2017,6,5,258,2397096,8888147,2016
NJ,Yes,0.42,Yes,Reduced,2018,1,2,489,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,1,3,613,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,1,4,833,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,1,5,780,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,2,1,1598,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,2,2,693,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,2,3,899,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,2,4,1123,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,2,5,917,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,3,1,592,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,3,2,320,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,3,3,428,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,3,4,336,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,3,5,1034,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,4,1,602,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,4,2,197,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,4,3,301,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,4,4,384,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,4,5,457,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,5,1,926,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,5,2,1104,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,5,3,1235,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,5,4,1739,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,5,5,919,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,6,1,196,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,6,2,408,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,6,3,576,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,6,4,522,2499188,8891730,2016
NJ,Yes,0.42,Yes,Reduced,2018,6,5,288,2499188,8891730,2016
NJ,Yes,0.51,Yes,Reduced,2019,1,2,391,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,1,3,628,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,1,4,832,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,1,5,794,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,2,1,1753,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,2,2,602,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,2,3,874,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,2,4,1098,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,2,5,919,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,3,1,644,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,3,2,282,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,3,3,452,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,3,4,330,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,3,5,1022,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,4,1,640,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,4,2,176,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,4,3,350,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,4,4,355,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,4,5,448,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,5,1,1079,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,5,2,598,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,5,3,1351,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,5,4,1796,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,5,5,1049,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,6,1,241,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,6,2,215,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,6,3,659,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,6,4,576,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2019,6,5,337,2173020,8891258,2019
NJ,Yes,0.51,Yes,Reduced,2020,1,2,162,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,1,3,584,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,1,4,711,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,1,5,681,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,2,1,572,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,2,2,236,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,2,3,892,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,2,4,1004,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,2,5,778,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,3,1,379,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,3,2,34,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,3,3,471,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,3,4,314,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,3,5,849,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,4,1,184,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,4,2,90,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,4,3,376,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,4,4,333,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,4,5,390,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,5,1,826,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,5,2,725,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,5,3,1691,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,5,4,1845,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,5,5,971,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,6,1,198,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,6,2,245,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,6,3,727,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,6,4,644,2123217,9272392,2019
NJ,Yes,0.51,Yes,Reduced,2020,6,5,271,2123217,9272392,2019
NM,Yes,0.78,Yes,Full,2016,1,2,229,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,1,3,165,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,1,4,308,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,1,5,612,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,2,1,139,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,2,2,162,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,2,3,129,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,2,4,159,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,2,5,152,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,3,1,57,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,3,2,67,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,3,3,39,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,3,4,89,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,3,5,222,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,4,1,60,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,4,2,55,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,4,3,43,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,4,4,81,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,4,5,171,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,5,1,208,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,5,2,710,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,5,3,259,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,5,4,356,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,5,5,673,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,6,1,82,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,6,2,171,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,6,3,92,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,6,4,164,972600,2092555,2016
NM,Yes,0.78,Yes,Full,2016,6,5,322,972600,2092555,2016
NM,Yes,0.78,No,Full,2017,1,2,169,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,1,3,239,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,1,4,335,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,1,5,550,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,2,1,164,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,2,2,115,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,2,3,145,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,2,4,180,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,2,5,126,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,3,1,74,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,3,2,42,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,3,3,75,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,3,4,85,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,3,5,204,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,4,1,68,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,4,2,34,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,4,3,68,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,4,4,99,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,4,5,135,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,5,1,274,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,5,2,553,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,5,3,268,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,5,4,390,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,5,5,733,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,6,1,88,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,6,2,136,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,6,3,111,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,6,4,168,1010722,2092844,2016
NM,Yes,0.78,No,Full,2017,6,5,308,1010722,2092844,2016
NM,Yes,0.78,No,Full,2018,1,2,136,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,1,3,157,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,1,4,288,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,1,5,592,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,2,1,192,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,2,2,93,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,2,3,140,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,2,4,155,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,2,5,138,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,3,1,105,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,3,2,32,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,3,3,26,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,3,4,75,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,3,5,219,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,4,1,76,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,4,2,33,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,4,3,40,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,4,4,74,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,4,5,160,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,5,1,326,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,5,2,377,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,5,3,263,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,5,4,428,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,5,5,807,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,6,1,105,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,6,2,111,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,6,3,81,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,6,4,160,978612,2093754,2016
NM,Yes,0.78,No,Full,2018,6,5,347,978612,2093754,2016
NM,Yes,0.91,No,Full,2019,1,2,86,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,1,3,182,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,1,4,273,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,1,5,593,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,2,1,235,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,2,2,64,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,2,3,128,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,2,4,169,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,2,5,133,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,3,1,113,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,3,2,20,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,3,3,36,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,3,4,65,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,3,5,228,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,4,1,88,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,4,2,33,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,4,3,31,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,4,4,64,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,4,5,169,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,5,1,387,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,5,2,212,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,5,3,267,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,5,4,445,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,5,5,892,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,6,1,139,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,6,2,57,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,6,3,80,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,6,4,171,952107,2099634,2019
NM,Yes,0.91,No,Full,2019,6,5,363,952107,2099634,2019
NM,Yes,0.91,No,Full,2020,1,2,114,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,1,3,176,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,1,4,269,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,1,5,495,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,2,1,107,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,2,2,90,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,2,3,119,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,2,4,140,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,2,5,94,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,3,1,93,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,3,2,14,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,3,3,49,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,3,4,38,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,3,5,175,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,4,1,32,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,4,2,27,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,4,3,53,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,4,4,52,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,4,5,126,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,5,1,245,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,5,2,225,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,5,3,369,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,5,4,487,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,5,5,847,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,6,1,120,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,6,2,74,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,6,3,138,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,6,4,171,954021,2118488,2019
NM,Yes,0.91,No,Full,2020,6,5,312,954021,2118488,2019
NV,Yes,0.95,No,Full,2016,1,2,383,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,1,3,94,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,1,4,247,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,1,5,289,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,2,1,294,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,2,2,379,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,2,3,115,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,2,4,217,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,2,5,166,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,3,1,52,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,3,2,69,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,3,3,28,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,3,4,33,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,3,5,181,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,4,1,81,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,4,2,85,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,4,3,21,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,4,4,47,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,4,5,159,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,5,1,132,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,5,2,863,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,5,3,141,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,5,4,308,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,5,5,335,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,6,1,62,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,6,2,296,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,6,3,65,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,6,4,124,845956,2919555,2016
NV,Yes,0.95,No,Full,2016,6,5,234,845956,2919555,2016
NV,Yes,0.95,Yes,Full,2017,1,2,320,869619,2972097,2016
NV,Yes,0.95,Yes,Full,2017,1,3,235,869619,2972097,2016
NV,Yes,0.95,Yes,Full,2017,1,4,287,869619,2972097,2016
NV,Yes,0.95,Yes,Full,2017,1,5,257,869619,2972097,2016
NV,Yes,0.95,Yes,Full,2017,2,1,321,869619,2972097,2016
NV,Yes,0.95,Yes,Full,2017,2,2,330,869619,2972097,2016
NV,Yes,0.95,Yes,Full,2017,2,3,204,869619,2972097,2016
NV,Yes,0.95,Yes,Full,2017,2,4,272,869619,2972097,2016
NV,Yes,0.95,Yes,Full,2017,2,5,160,869619,2972097,2016
